"동별","가구원수별","항목","단위","2020 년","2021 년","2022 년","2023 년","2024 년",
"풍납1동","6인가구","가구원수별 가구수 (동별) (2015년 이후)","가구","45","","","","",
"풍납1동","7인이상가구","가구원수별 가구수 (동별) (2015년 이후)","가구","10","","","","",
"풍납2동","일반가구","가구원수별 가구수 (동별) (2015년 이후)","가구","9807","","","","",
"풍납2동","1인가구","가구원수별 가구수 (동별) (2015년 이후)","가구","2880","","","","",
"풍납2동","2인가구","가구원수별 가구수 (동별) (2015년 이후)","가구","2485","","","","",
"풍납2동","3인가구","가구원수별 가구수 (동별) (2015년 이후)","가구","2345","","","","",
"풍납2동","4인가구","가구원수별 가구수 (동별) (2015년 이후)","가구","1672","","","","",
"풍납2동","5인가구","가구원수별 가구수 (동별) (2015년 이후)","가구","338","","","","",
"풍납2동","6인가구","가구원수별 가구수 (동별) (2015년 이후)","가구","75","","","","",
"풍납2동","7인이상가구","가구원수별 가구수 (동별) (2015년 이후)","가구","12","","","","",
"거여1동","일반가구","가구원수별 가구수 (동별) (2015년 이후)","가구","5022","","","","",
"거여1동","1인가구","가구원수별 가구수 (동별) (2015년 이후)","가구","1396","","","","",
"거여1동","2인가구","가구원수별 가구수 (동별) (2015년 이후)","가구","1455","","","","",
"거여1동","3인가구","가구원수별 가구수 (동별) (2015년 이후)","가구","1096","","","","",
"거여1동","4인가구","가구원수별 가구수 (동별) (2015년 이후)","가구","848","","","","",
"거여1동","5인가구","가구원수별 가구수 (동별) (2015년 이후)","가구","172","","","","",
"거여1동","6인가구","가구원수별 가구수 (동별) (2015년 이후)","가구","39","","","","",
"거여1동","7인이상가구","가구원수별 가구수 (동별) (2015년 이후)","가구","16","","","","",
"거여2동","일반가구","가구원수별 가구수 (동별) (2015년 이후)","가구","6811","","","","",
"거여2동","1인가구","가구원수별 가구수 (동별) (2015년 이후)","가구","1883","","","","",
"거여2동","2인가구","가구원수별 가구수 (동별) (2015년 이후)","가구","2056","","","","",
"거여2동","3인가구","가구원수별 가구수 (동별) (2015년 이후)","가구","1516","","","","",
"거여2동","4인가구","가구원수별 가구수 (동별) (2015년 이후)","가구","1081","","","","",
"거여2동","5인가구","가구원수별 가구수 (동별) (2015년 이후)","가구","231","","","","",
"거여2동","6인가구","가구원수별 가구수 (동별) (2015년 이후)","가구","34","","","","",
"거여2동","7인이상가구","가구원수별 가구수 (동별) (2015년 이후)","가구","10","","","","",
"마천1동","일반가구","가구원수별 가구수 (동별) (2015년 이후)","가구","7899","","","","",
"마천1동","1인가구","가구원수별 가구수 (동별) (2015년 이후)","가구","2403","","","","",
"마천1동","2인가구","가구원수별 가구수 (동별) (2015년 이후)","가구","2291","","","","",
"마천1동","3인가구","가구원수별 가구수 (동별) (2015년 이후)","가구","1607","","","","",
"마천1동","4인가구","가구원수별 가구수 (동별) (2015년 이후)","가구","1164","","","","",
"마천1동","5인가구","가구원수별 가구수 (동별) (2015년 이후)","가구","354","","","","",
"마천1동","6인가구","가구원수별 가구수 (동별) (2015년 이후)","가구","60","","","","",
"마천1동","7인이상가구","가구원수별 가구수 (동별) (2015년 이후)","가구","20","","","","",
"마천2동","일반가구","가구원수별 가구수 (동별) (2015년 이후)","가구","7786","","","","",
"마천2동","1인가구","가구원수별 가구수 (동별) (2015년 이후)","가구","2296","","","","",
"마천2동","2인가구","가구원수별 가구수 (동별) (2015년 이후)","가구","2385","","","","",
"마천2동","3인가구","가구원수별 가구수 (동별) (2015년 이후)","가구","1656","","","","",
"마천2동","4인가구","가구원수별 가구수 (동별) (2015년 이후)","가구","1104","","","","",
"마천2동","5인가구","가구원수별 가구수 (동별) (2015년 이후)","가구","265","","","","",
"마천2동","6인가구","가구원수별 가구수 (동별) (2015년 이후)","가구","62","","","","",
"마천2동","7인이상가구","가구원수별 가구수 (동별) (2015년 이후)","가구","18","","","","",
"방이1동","일반가구","가구원수별 가구수 (동별) (2015년 이후)","가구","5752","","","","",
"방이1동","1인가구","가구원수별 가구수 (동별) (2015년 이후)","가구","1381","","","","",
"방이1동","2인가구","가구원수별 가구수 (동별) (2015년 이후)","가구","1383","","","","",
"방이1동","3인가구","가구원수별 가구수 (동별) (2015년 이후)","가구","1386","","","","",
"방이1동","4인가구","가구원수별 가구수 (동별) (2015년 이후)","가구","1275","","","","",
"방이1동","5인가구","가구원수별 가구수 (동별) (2015년 이후)","가구","251","","","","",
"방이1동","6인가구","가구원수별 가구수 (동별) (2015년 이후)","가구","60","","","","",
"방이1동","7인이상가구","가구원수별 가구수 (동별) (2015년 이후)","가구","16","","","","",
"방이2동","일반가구","가구원수별 가구수 (동별) (2015년 이후)","가구","13074","","","","",
"방이2동","1인가구","가구원수별 가구수 (동별) (2015년 이후)","가구","6641","","","","",
"방이2동","2인가구","가구원수별 가구수 (동별) (2015년 이후)","가구","3137","","","","",
"방이2동","3인가구","가구원수별 가구수 (동별) (2015년 이후)","가구","1826","","","","",
"방이2동","4인가구","가구원수별 가구수 (동별) (2015년 이후)","가구","1177","","","","",
"방이2동","5인가구","가구원수별 가구수 (동별) (2015년 이후)","가구","232","","","","",
"방이2동","6인가구","가구원수별 가구수 (동별) (2015년 이후)","가구","53","","","","",
"방이2동","7인이상가구","가구원수별 가구수 (동별) (2015년 이후)","가구","8","","","","",
"오륜동","일반가구","가구원수별 가구수 (동별) (2015년 이후)","가구","5498","","","","",
"오륜동","1인가구","가구원수별 가구수 (동별) (2015년 이후)","가구","361","","","","",
"오륜동","2인가구","가구원수별 가구수 (동별) (2015년 이후)","가구","1269","","","","",
"오륜동","3인가구","가구원수별 가구수 (동별) (2015년 이후)","가구","1745","","","","",
"오륜동","4인가구","가구원수별 가구수 (동별) (2015년 이후)","가구","1705","","","","",
"오륜동","5인가구","가구원수별 가구수 (동별) (2015년 이후)","가구","359","","","","",
"오륜동","6인가구","가구원수별 가구수 (동별) (2015년 이후)","가구","48","","","","",
"오륜동","7인이상가구","가구원수별 가구수 (동별) (2015년 이후)","가구","11","","","","",
"오금동","일반가구","가구원수별 가구수 (동별) (2015년 이후)","가구","14344","","","","",
"오금동","1인가구","가구원수별 가구수 (동별) (2015년 이후)","가구","3077","","","","",
"오금동","2인가구","가구원수별 가구수 (동별) (2015년 이후)","가구","4095","","","","",
"오금동","3인가구","가구원수별 가구수 (동별) (2015년 이후)","가구","3616","","","","",
"오금동","4인가구","가구원수별 가구수 (동별) (2015년 이후)","가구","2799","","","","",
"오금동","5인가구","가구원수별 가구수 (동별) (2015년 이후)","가구","605","","","","",
"오금동","6인가구","가구원수별 가구수 (동별) (2015년 이후)","가구","128","","","","",
"오금동","7인이상가구","가구원수별 가구수 (동별) (2015년 이후)","가구","24","","","","",
"송파1동","일반가구","가구원수별 가구수 (동별) (2015년 이후)","가구","11283","","","","",
"송파1동","1인가구","가구원수별 가구수 (동별) (2015년 이후)","가구","4706","","","","",
"송파1동","2인가구","가구원수별 가구수 (동별) (2015년 이후)","가구","3041","","","","",
"송파1동","3인가구","가구원수별 가구수 (동별) (2015년 이후)","가구","1898","","","","",
"송파1동","4인가구","가구원수별 가구수 (동별) (2015년 이후)","가구","1263","","","","",
"송파1동","5인가구","가구원수별 가구수 (동별) (2015년 이후)","가구","304","","","","",
"송파1동","6인가구","가구원수별 가구수 (동별) (2015년 이후)","가구","57","","","","",
"송파1동","7인이상가구","가구원수별 가구수 (동별) (2015년 이후)","가구","14","","","","",
"송파2동","일반가구","가구원수별 가구수 (동별) (2015년 이후)","가구","6985","","","","",
"송파2동","1인가구","가구원수별 가구수 (동별) (2015년 이후)","가구","1242","","","","",
"송파2동","2인가구","가구원수별 가구수 (동별) (2015년 이후)","가구","1808","","","","",
"송파2동","3인가구","가구원수별 가구수 (동별) (2015년 이후)","가구","1833","","","","",
"송파2동","4인가구","가구원수별 가구수 (동별) (2015년 이후)","가구","1693","","","","",
"송파2동","5인가구","가구원수별 가구수 (동별) (2015년 이후)","가구","340","","","","",
"송파2동","6인가구","가구원수별 가구수 (동별) (2015년 이후)","가구","59","","","","",
"송파2동","7인이상가구","가구원수별 가구수 (동별) (2015년 이후)","가구","10","","","","",
"석촌동","일반가구","가구원수별 가구수 (동별) (2015년 이후)","가구","15316","","","","",
"석촌동","1인가구","가구원수별 가구수 (동별) (2015년 이후)","가구","6716","","","","",
"석촌동","2인가구","가구원수별 가구수 (동별) (2015년 이후)","가구","4047","","","","",
"석촌동","3인가구","가구원수별 가구수 (동별) (2015년 이후)","가구","2511","","","","",
"석촌동","4인가구","가구원수별 가구수 (동별) (2015년 이후)","가구","1609","","","","",
"석촌동","5인가구","가구원수별 가구수 (동별) (2015년 이후)","가구","333","","","","",
"석촌동","6인가구","가구원수별 가구수 (동별) (2015년 이후)","가구","78","","","","",
"석촌동","7인이상가구","가구원수별 가구수 (동별) (2015년 이후)","가구","22","","","","",
"삼전동","일반가구","가구원수별 가구수 (동별) (2015년 이후)","가구","14526","","","","",
"삼전동","1인가구","가구원수별 가구수 (동별) (2015년 이후)","가구","6327","","","","",
"삼전동","2인가구","가구원수별 가구수 (동별) (2015년 이후)","가구","3740","","","","",
"삼전동","3인가구","가구원수별 가구수 (동별) (2015년 이후)","가구","2417","","","","",
